"txn_time","txn_date","order_id","uid","shop_id","shop_owner_uid","gmv","rebate"
"2019-11-01 07:35:00","2019-11-01 00:00:00",142418489,1783719,405,1853211,15000,4500
"2019-11-01 21:11:00","2019-11-01 00:00:00",142631815,103701524,4079,2019067,72000,20000
"2019-11-01 21:18:00","2019-11-01 00:00:00",142633663,100921506,4079,2019067,80000,20000
"2019-11-01 18:21:00","2019-11-01 00:00:00",142584722,101707053,4118,103280944,250000,20000
"2019-11-01 13:46:00","2019-11-01 00:00:00",142506980,102520382,4124,103281008,125000,20000
"2019-11-01 18:30:00","2019-11-01 00:00:00",142586966,103825123,4130,100258563,185900,20000
"2019-11-01 14:51:00","2019-11-01 00:00:00",142528794,102430999,414,102895735,70000,20000
"2019-11-01 20:25:00","2019-11-01 00:00:00",142618002,2057216,4164,103282856,304000,20000
"2019-11-01 22:28:00","2019-11-01 00:00:00",142647304,100248645,4164,103282856,3659000,20000
"2019-11-01 21:10:00","2019-11-01 00:00:00",142631534,1694999,4178,1838665,71000,20000
"2019-11-01 15:14:00","2019-11-01 00:00:00",142535959,100918236,4252,103294447,200000,20000
"2019-11-01 19:49:00","2019-11-01 00:00:00",142605450,103449122,4252,103294447,55000,16500
"2019-11-01 13:05:00","2019-11-01 00:00:00",142494819,102105206,4259,100860672,150000,20000
"2019-11-01 18:59:00","2019-11-01 00:00:00",142593929,1700089,4267,103183028,98000,20000
"2019-11-01 23:15:00","2019-11-01 00:00:00",142653792,1877347,431,1378509,80000,20000
"2019-11-01 21:57:00","2019-11-01 00:00:00",142642669,100268470,4340,100106867,400000,20000
"2019-11-01 12:53:00","2019-11-01 00:00:00",142491302,103266260,4342,103284688,85000,20000
"2019-11-01 11:24:00","2019-11-01 00:00:00",142464925,103366324,4809,103333474,100000,20000
"2019-11-01 11:09:00","2019-11-01 00:00:00",142459673,103366324,5786,103481792,80000,20000
"2019-11-01 14:36:00","2019-11-01 00:00:00",142523548,103366324,6840,103562487,70000,20000
"2019-11-01 20:43:00","2019-11-01 00:00:00",142623388,103366324,6909,103568418,80000,20000
"2019-11-01 09:19:00","2019-11-01 00:00:00",142434324,101539422,4374,103258197,60000,18000
"2019-11-01 19:47:00","2019-11-01 00:00:00",142605012,100484588,4497,101224418,28000,8400
"2019-11-01 19:50:00","2019-11-01 00:00:00",142605600,101592114,4497,101224418,75000,20000
"2019-11-01 19:54:00","2019-11-01 00:00:00",142606774,100994953,4497,101224418,70000,20000
"2019-11-01 18:33:00","2019-11-01 00:00:00",142587676,101245788,4498,103310451,114000,20000
"2019-11-01 18:54:00","2019-11-01 00:00:00",142592578,101245788,4498,103310451,15000,0
"2019-11-01 11:17:00","2019-11-01 00:00:00",142462168,103410928,4574,100178254,200000,20000
"2019-11-01 11:53:00","2019-11-01 00:00:00",142474039,102772107,4574,100178254,100000,20000
"2019-11-01 11:55:00","2019-11-01 00:00:00",142474934,103319653,4574,100178254,100000,20000
"2019-11-01 12:01:00","2019-11-01 00:00:00",142476723,103323396,4574,100178254,100000,0
"2019-11-01 19:02:00","2019-11-01 00:00:00",142594460,103410928,4574,100178254,52000,0
"2019-11-01 19:35:00","2019-11-01 00:00:00",142601970,103410928,4574,100178254,99000,0
"2019-11-01 15:11:00","2019-11-01 00:00:00",142534913,100538295,4578,100507399,100000,20000
"2019-11-01 19:08:00","2019-11-01 00:00:00",142595877,100946264,4588,101032994,196000,20000
"2019-11-01 11:08:00","2019-11-01 00:00:00",142459114,100203053,4611,101689255,100000,20000
"2019-11-01 14:41:00","2019-11-01 00:00:00",142525620,101169057,4611,101689255,80000,20000
"2019-11-01 17:58:00","2019-11-01 00:00:00",142579189,101904665,4611,101689255,130000,20000
"2019-11-01 14:31:00","2019-11-01 00:00:00",142521444,101904665,4628,103322537,42000,12600
"2019-11-01 21:04:00","2019-11-01 00:00:00",142629755,103204221,4672,103324940,191000,20000
"2019-11-01 17:26:00","2019-11-01 00:00:00",142570290,100754013,4673,103280547,138000,20000
"2019-11-01 19:12:00","2019-11-01 00:00:00",142596967,101114202,4673,103280547,117000,20000
"2019-11-01 23:16:00","2019-11-01 00:00:00",142653911,1225554,4673,103280547,70000,20000
"2019-11-01 23:21:00","2019-11-01 00:00:00",142654579,1479120,4673,103280547,70000,20000
"2019-11-01 23:37:00","2019-11-01 00:00:00",142656536,104092862,4673,103280547,70000,20000
"2019-11-01 15:50:00","2019-11-01 00:00:00",142547054,100347099,4725,101718477,69000,20000
"2019-11-01 17:23:00","2019-11-01 00:00:00",142569209,102610719,4725,101718477,158000,20000
"2019-11-01 18:09:00","2019-11-01 00:00:00",142581804,103739728,4732,100801236,140000,20000
"2019-11-01 10:07:00","2019-11-01 00:00:00",142444359,103896923,4733,100968670,100000,20000
"2019-11-01 10:09:00","2019-11-01 00:00:00",142444688,103540915,4733,100968670,100000,20000
"2019-11-01 10:10:00","2019-11-01 00:00:00",142445008,100241608,4733,100968670,100000,20000
"2019-11-01 10:10:00","2019-11-01 00:00:00",142445040,103542038,4733,100968670,100000,20000
"2019-11-01 12:43:00","2019-11-01 00:00:00",142488984,101065780,474,102908478,105000,20000
"2019-11-01 19:52:00","2019-11-01 00:00:00",142606111,100190409,474,102908478,86000,20000
"2019-11-01 12:29:00","2019-11-01 00:00:00",142485277,103343841,4758,1880356,70000,20000
"2019-11-01 19:36:00","2019-11-01 00:00:00",142602370,100595827,4758,1880356,70000,20000
"2019-11-01 10:41:00","2019-11-01 00:00:00",142451757,103481792,4809,103333474,95000,20000
"2019-11-01 10:46:00","2019-11-01 00:00:00",142453134,103483282,4809,103333474,73000,20000
"2019-11-01 11:05:00","2019-11-01 00:00:00",142458179,103693840,4809,103333474,70000,20000
"2019-11-01 11:17:00","2019-11-01 00:00:00",142462257,102803750,4809,103333474,90000,20000
"2019-11-01 20:46:00","2019-11-01 00:00:00",142624386,103366324,6917,103569882,70000,20000
"2019-11-01 11:45:00","2019-11-01 00:00:00",142471520,103698457,4809,103333474,80000,20000
"2019-11-01 12:11:00","2019-11-01 00:00:00",142479885,103890953,4809,103333474,90000,20000
"2019-11-01 12:15:00","2019-11-01 00:00:00",142481316,103266260,4809,103333474,70000,20000
"2019-11-01 12:19:00","2019-11-01 00:00:00",142482426,103409574,4809,103333474,90000,20000
"2019-11-01 12:30:00","2019-11-01 00:00:00",142485634,103968444,4809,103333474,90000,20000
"2019-11-01 13:49:00","2019-11-01 00:00:00",142507724,103653685,4809,103333474,75000,20000
"2019-11-01 13:55:00","2019-11-01 00:00:00",142509391,103626940,4809,103333474,95000,20000
"2019-11-01 14:40:00","2019-11-01 00:00:00",142525216,103366324,7181,103571723,80000,20000
"2019-11-01 09:22:00","2019-11-01 00:00:00",142434926,103366324,7542,101710816,80000,20000
"2019-11-01 20:49:00","2019-11-01 00:00:00",142625326,103366324,7626,103573552,90000,20000
"2019-11-01 09:41:00","2019-11-01 00:00:00",142438877,103366324,7810,103694187,90000,20000
"2019-11-01 18:15:00","2019-11-01 00:00:00",142583164,103650095,4809,103333474,100000,20000
"2019-11-01 19:07:00","2019-11-01 00:00:00",142595659,103855768,4809,103333474,70000,20000
"2019-11-01 19:14:00","2019-11-01 00:00:00",142597299,103607002,4809,103333474,70000,20000
"2019-11-01 20:00:00","2019-11-01 00:00:00",142608036,103688953,4809,103333474,80000,20000
"2019-11-01 09:33:00","2019-11-01 00:00:00",142437223,103693840,4820,103366324,70000,20000
"2019-11-01 09:55:00","2019-11-01 00:00:00",142441819,101710816,4820,103366324,80000,20000
"2019-11-01 10:28:00","2019-11-01 00:00:00",142448848,103333474,4820,103366324,70000,20000
"2019-11-01 10:31:00","2019-11-01 00:00:00",142449460,103483282,4820,103366324,80000,20000
"2019-11-01 10:33:00","2019-11-01 00:00:00",142449885,103481792,4820,103366324,100000,20000
"2019-11-01 16:37:00","2019-11-01 00:00:00",142559675,103650095,4820,103366324,90000,20000
"2019-11-01 16:55:00","2019-11-01 00:00:00",142563141,103571723,4820,103366324,70000,20000
"2019-11-01 17:00:00","2019-11-01 00:00:00",142564285,2026196,4820,103366324,80000,20000
"2019-11-01 19:38:00","2019-11-01 00:00:00",142602873,103694187,4820,103366324,90000,20000
"2019-11-01 20:02:00","2019-11-01 00:00:00",142609301,103688953,4820,103366324,100000,20000
"2019-11-01 21:00:00","2019-11-01 00:00:00",142628290,103573552,4820,103366324,90000,20000
"2019-11-01 21:19:00","2019-11-01 00:00:00",142634129,103569882,4820,103366324,80000,20000
"2019-11-01 21:21:00","2019-11-01 00:00:00",142634523,103568418,4820,103366324,70000,20000
"2019-11-01 21:01:00","2019-11-01 00:00:00",142628589,1995852,4829,103153403,390000,20000
"2019-11-01 10:06:00","2019-11-01 00:00:00",142443992,102853101,4859,101612152,200000,20000
"2019-11-01 17:45:00","2019-11-01 00:00:00",142575307,103368934,4885,103368206,206000,20000
"2019-11-01 11:17:00","2019-11-01 00:00:00",142462307,2003882,4892,103368354,61000,18300
"2019-11-01 09:56:00","2019-11-01 00:00:00",142441893,1282464,4893,100135502,84000,20000
"2019-11-01 18:43:00","2019-11-01 00:00:00",142590015,1920418,4893,100135502,45000,13500
"2019-11-01 20:07:00","2019-11-01 00:00:00",142611528,101988163,4901,100330368,120000,20000
"2019-11-01 20:07:00","2019-11-01 00:00:00",142611787,101988163,4901,100330368,100000,0
"2019-11-01 22:11:00","2019-11-01 00:00:00",142644821,103909119,4909,1709222,226000,20000
"2019-11-01 19:36:00","2019-11-01 00:00:00",142602311,103065450,4921,103209598,70000,20000
"2019-11-01 20:39:00","2019-11-01 00:00:00",142622388,100500921,494,102932210,55000,16500
"2019-11-01 21:49:00","2019-11-01 00:00:00",142641338,101499661,494,102932210,86000,20000
"2019-11-01 18:58:00","2019-11-01 00:00:00",142593443,103456613,4953,100238082,187000,20000
"2019-11-01 12:00:00","2019-11-01 00:00:00",142476357,100697502,4999,100052647,370000,20000
"2019-11-01 20:43:00","2019-11-01 00:00:00",142623562,101651607,5051,103382956,75000,20000
"2019-11-01 09:56:00","2019-11-01 00:00:00",142441890,101345963,5092,103366603,143000,20000
"2019-11-01 18:58:00","2019-11-01 00:00:00",142593620,103093293,5094,1892170,50000,15000
"2019-11-01 18:58:00","2019-11-01 00:00:00",142593655,100707336,5150,103394726,73000,20000
"2019-11-01 08:46:00","2019-11-01 00:00:00",142427178,100313637,5249,103402007,76000,20000
"2019-11-01 12:22:00","2019-11-01 00:00:00",142483391,100668477,5335,1800938,420000,20000
"2019-11-01 21:47:00","2019-11-01 00:00:00",142641042,104041463,5347,2025987,48000,14400
"2019-11-01 07:11:00","2019-11-01 00:00:00",142416760,101901133,5351,1486689,46000,13800
"2019-11-01 08:57:00","2019-11-01 00:00:00",142428947,100352740,536,102338881,50000,15000
"2019-11-01 20:20:00","2019-11-01 00:00:00",142616210,100490557,5399,103415405,18000,5400
"2019-11-01 22:10:00","2019-11-01 00:00:00",142644760,100348595,5408,103416129,520000,20000
"2019-11-01 07:17:00","2019-11-01 00:00:00",142417163,103381398,5417,100281686,81000,20000
"2019-11-01 16:46:00","2019-11-01 00:00:00",142561415,103111713,5417,100281686,71000,20000
"2019-11-01 16:49:00","2019-11-01 00:00:00",142561998,103111824,5417,100281686,72000,20000
"2019-11-01 12:36:00","2019-11-01 00:00:00",142487235,1831496,5430,103416931,240000,20000
"2019-11-01 17:20:00","2019-11-01 00:00:00",142568426,101984640,5448,103417563,150000,20000
"2019-11-01 11:57:00","2019-11-01 00:00:00",142475398,100151179,5454,103417583,90000,20000
"2019-11-01 17:28:00","2019-11-01 00:00:00",142570678,1813703,5471,103418271,67000,20000
"2019-11-01 21:11:00","2019-11-01 00:00:00",142631775,100173458,5479,103419635,40000,12000
"2019-11-01 09:17:00","2019-11-01 00:00:00",142433874,101278789,5521,103427609,84000,20000
"2019-11-01 15:59:00","2019-11-01 00:00:00",142549835,1736046,5577,103431327,100000,20000
"2019-11-01 17:42:00","2019-11-01 00:00:00",142574513,100043020,5577,103431327,100000,20000
"2019-11-01 18:52:00","2019-11-01 00:00:00",142592215,2028180,5597,100397693,585000,20000
"2019-11-01 23:59:00","2019-11-01 00:00:00",142658680,102003403,5624,100961651,70000,20000
"2019-11-01 16:23:00","2019-11-01 00:00:00",142556878,102892016,5643,103435279,70000,20000
"2019-11-01 19:37:00","2019-11-01 00:00:00",142602684,103910305,5643,103435279,75000,20000
"2019-11-01 20:12:00","2019-11-01 00:00:00",142613191,100702363,5643,103435279,70000,20000
"2019-11-01 20:27:00","2019-11-01 00:00:00",142618461,102892016,5643,103435279,113000,0
"2019-11-01 21:35:00","2019-11-01 00:00:00",142638361,102473471,5643,103435279,109000,20000
"2019-11-01 22:11:00","2019-11-01 00:00:00",142644936,102135301,5643,103435279,70000,20000
"2019-11-01 11:38:00","2019-11-01 00:00:00",142469163,103027494,5645,103435121,100000,20000
"2019-11-01 11:39:00","2019-11-01 00:00:00",142469660,103027494,5645,103435121,150000,0
"2019-11-01 12:21:00","2019-11-01 00:00:00",142483059,103800287,5672,101785948,115000,20000
"2019-11-01 12:33:00","2019-11-01 00:00:00",142486408,103952272,5672,101785948,115000,20000
"2019-11-01 12:36:00","2019-11-01 00:00:00",142487262,104081731,5672,101785948,164000,20000
"2019-11-01 17:38:00","2019-11-01 00:00:00",142573461,103975257,5681,101705686,70000,20000
"2019-11-01 17:38:00","2019-11-01 00:00:00",142573527,100869997,5681,101705686,70000,20000
"2019-11-01 17:50:00","2019-11-01 00:00:00",142576728,103435279,5696,102892016,200000,20000
"2019-11-01 19:40:00","2019-11-01 00:00:00",142603332,103910305,5696,102892016,70000,20000
"2019-11-01 20:00:00","2019-11-01 00:00:00",142608305,101515183,570,1359429,97000,20000
"2019-11-01 20:34:00","2019-11-01 00:00:00",142620824,102658906,5714,103439917,103000,20000
"2019-11-01 23:23:00","2019-11-01 00:00:00",142654790,100400233,5714,103439917,156000,20000
"2019-11-01 18:49:00","2019-11-01 00:00:00",142591508,100954369,5741,100488451,1050000,20000
"2019-11-01 20:07:00","2019-11-01 00:00:00",142611632,100585272,5741,100488451,720000,20000
"2019-11-01 20:18:00","2019-11-01 00:00:00",142615572,1941083,5741,100488451,500000,20000
"2019-11-01 20:19:00","2019-11-01 00:00:00",142615877,1941083,5741,100488451,416000,0
"2019-11-01 21:49:00","2019-11-01 00:00:00",142641270,103107308,5768,103472109,90000,20000
"2019-11-01 19:42:00","2019-11-01 00:00:00",142603727,102057994,5780,103379338,149000,20000
"2019-11-01 10:37:00","2019-11-01 00:00:00",142450902,103333474,5786,103481792,85000,20000
"2019-11-01 10:47:00","2019-11-01 00:00:00",142453384,103483282,5786,103481792,82000,20000
"2019-11-02 10:46:00","2019-11-02 00:00:00",142705660,103366324,5808,103483282,90000,20000
"2019-11-01 11:19:00","2019-11-01 00:00:00",142462828,102803750,5786,103481792,90000,20000
"2019-11-01 11:47:00","2019-11-01 00:00:00",142471895,103698457,5786,103481792,90000,20000
"2019-11-01 12:12:00","2019-11-01 00:00:00",142480256,103890953,5786,103481792,90000,20000
"2019-11-01 12:20:00","2019-11-01 00:00:00",142482870,103409574,5786,103481792,90000,20000
"2019-11-01 12:23:00","2019-11-01 00:00:00",142483487,103266260,5786,103481792,80000,20000
"2019-11-01 12:29:00","2019-11-01 00:00:00",142485332,103968444,5786,103481792,90000,20000
"2019-11-01 13:50:00","2019-11-01 00:00:00",142508124,103653685,5786,103481792,70000,20000
"2019-11-01 13:54:00","2019-11-01 00:00:00",142509093,103626940,5786,103481792,73000,20000
"2019-11-01 15:15:00","2019-11-01 00:00:00",142536464,103653018,4342,103284688,80000,20000
"2019-11-01 15:05:00","2019-11-01 00:00:00",142533244,103653018,4809,103333474,70000,20000
"2019-11-01 15:08:00","2019-11-01 00:00:00",142534067,103653018,5786,103481792,100000,20000
"2019-11-01 15:06:00","2019-11-01 00:00:00",142533573,103653018,5808,103483282,80000,20000
"2019-11-01 18:16:00","2019-11-01 00:00:00",142583434,103650095,5786,103481792,100000,20000
"2019-11-01 19:08:00","2019-11-01 00:00:00",142595826,103855768,5786,103481792,75000,20000
"2019-11-01 19:14:00","2019-11-01 00:00:00",142597432,103607002,5786,103481792,85000,20000
"2019-11-01 20:00:00","2019-11-01 00:00:00",142608310,103688953,5786,103481792,90000,20000
"2019-11-01 10:36:00","2019-11-01 00:00:00",142450723,103333474,5808,103483282,75000,20000
"2019-11-01 10:40:00","2019-11-01 00:00:00",142451591,103481792,5808,103483282,75000,20000
"2019-11-01 11:47:00","2019-11-01 00:00:00",142472160,103698457,5808,103483282,80000,20000
"2019-11-01 12:00:00","2019-11-01 00:00:00",142476420,102803750,5808,103483282,90000,20000
"2019-11-01 12:03:00","2019-11-01 00:00:00",142477473,103890953,5808,103483282,90000,20000
"2019-11-01 12:22:00","2019-11-01 00:00:00",142483347,103409574,5808,103483282,90000,20000
"2019-11-01 12:26:00","2019-11-01 00:00:00",142484569,103266260,5808,103483282,75000,20000
"2019-11-01 12:28:00","2019-11-01 00:00:00",142485009,103968444,5808,103483282,90000,20000
"2019-11-01 13:51:00","2019-11-01 00:00:00",142508377,103653685,5808,103483282,80000,20000
"2019-11-01 13:56:00","2019-11-01 00:00:00",142509681,103626940,5808,103483282,102000,20000
"2019-11-01 15:36:00","2019-11-01 00:00:00",142542559,103653018,5956,103488979,110000,20000
"2019-11-01 15:13:00","2019-11-01 00:00:00",142535615,103653018,6840,103562487,70000,20000
"2019-11-01 15:09:00","2019-11-01 00:00:00",142534416,103653018,6909,103568418,105000,20000
"2019-11-01 15:10:00","2019-11-01 00:00:00",142534694,103653018,6917,103569882,70000,20000
"2019-11-01 18:16:00","2019-11-01 00:00:00",142583552,103650095,5808,103483282,100000,20000
"2019-11-01 19:09:00","2019-11-01 00:00:00",142596110,103855768,5808,103483282,80000,20000
"2019-11-01 19:15:00","2019-11-01 00:00:00",142597568,103607002,5808,103483282,90000,20000
"2019-11-01 20:01:00","2019-11-01 00:00:00",142608815,103688953,5808,103483282,70000,20000
"2019-11-01 21:37:00","2019-11-01 00:00:00",142638785,103287481,5829,103484095,102000,20000
"2019-11-01 09:01:00","2019-11-01 00:00:00",142430045,104072267,5842,103484551,69000,20000
"2019-11-01 12:16:00","2019-11-01 00:00:00",142481576,103154697,591,102946291,170000,20000
"2019-11-01 14:44:00","2019-11-01 00:00:00",142527005,100241770,5915,103488130,55000,16500
"2019-11-01 15:03:00","2019-11-01 00:00:00",142532471,101631945,5915,103488130,56000,16800
"2019-11-01 16:11:00","2019-11-01 00:00:00",142553542,100362998,5915,103488130,45000,13500
"2019-11-01 18:03:00","2019-11-01 00:00:00",142580540,100172650,5915,103488130,98000,20000
"2019-11-01 19:43:00","2019-11-01 00:00:00",142604048,100303979,5915,103488130,110000,20000
"2019-11-01 19:46:00","2019-11-01 00:00:00",142604606,100278302,5915,103488130,110000,20000
"2019-11-01 20:27:00","2019-11-01 00:00:00",142618525,103244362,5915,103488130,55000,16500
"2019-11-01 20:37:00","2019-11-01 00:00:00",142621650,102950087,5915,103488130,217000,20000
"2019-11-01 12:47:00","2019-11-01 00:00:00",142489975,103266260,5956,103488979,75000,20000
"2019-11-01 15:14:00","2019-11-01 00:00:00",142536057,103653018,7181,103571723,105000,20000
"2019-11-01 15:37:00","2019-11-01 00:00:00",142542936,103653018,7653,103662116,80000,20000
"2019-11-01 17:06:00","2019-11-01 00:00:00",142565499,103653392,4342,103284688,90000,20000
"2019-11-01 17:02:00","2019-11-01 00:00:00",142564581,103653392,4809,103333474,75000,20000
"2019-11-01 21:15:00","2019-11-01 00:00:00",142632792,103650095,5956,103488979,90000,20000
"2019-11-01 21:16:00","2019-11-01 00:00:00",142633104,103688953,5956,103488979,80000,20000
"2019-11-01 12:52:00","2019-11-01 00:00:00",142491250,1547977,5982,103489596,145000,20000
"2019-11-01 13:21:00","2019-11-01 00:00:00",142499914,100549445,5982,103489596,175000,20000
"2019-11-01 18:42:00","2019-11-01 00:00:00",142589880,100148788,5982,103489596,92000,20000
"2019-11-01 19:01:00","2019-11-01 00:00:00",142594240,103172286,5982,103489596,235000,20000
"2019-11-01 10:17:00","2019-11-01 00:00:00",142446489,102011406,6030,103498440,142000,20000
"2019-11-01 12:36:00","2019-11-01 00:00:00",142487213,103505545,6030,103498440,90000,20000
"2019-11-01 19:20:00","2019-11-01 00:00:00",142598776,103691642,6030,103498440,70000,20000
"2019-11-01 10:15:00","2019-11-01 00:00:00",142445953,102011406,6050,103498999,142000,20000
"2019-11-01 12:27:00","2019-11-01 00:00:00",142484636,103505545,6050,103498999,90000,20000
"2019-11-01 19:22:00","2019-11-01 00:00:00",142599237,103691642,6050,103498999,70000,20000
"2019-11-01 10:17:00","2019-11-01 00:00:00",142446395,102011406,6072,103498278,142000,20000
"2019-11-01 12:36:00","2019-11-01 00:00:00",142487013,103505545,6072,103498278,90000,20000
"2019-11-01 17:18:00","2019-11-01 00:00:00",142568001,101703532,6072,103498278,160000,20000
"2019-11-01 19:21:00","2019-11-01 00:00:00",142599057,103691642,6072,103498278,70000,20000
"2019-11-01 08:38:00","2019-11-01 00:00:00",142425972,100375349,6073,100148070,406000,20000
"2019-11-01 10:27:00","2019-11-01 00:00:00",142448584,100868158,6081,103500032,86000,20000
"2019-11-01 12:27:00","2019-11-01 00:00:00",142484663,101417427,6081,103500032,60000,18000
"2019-11-01 13:30:00","2019-11-01 00:00:00",142502548,100209125,6081,103500032,40000,12000
"2019-11-01 15:35:00","2019-11-01 00:00:00",142542241,2043203,6081,103500032,195000,20000
"2019-11-01 19:24:00","2019-11-01 00:00:00",142599574,102149141,6095,103500191,132000,20000
"2019-11-01 11:59:00","2019-11-01 00:00:00",142476098,103511413,611,101874846,92000,20000
"2019-11-01 10:13:00","2019-11-01 00:00:00",142445538,100138550,6146,102952467,86000,20000
"2019-11-01 20:27:00","2019-11-01 00:00:00",142618468,100405318,6155,103502442,80000,20000
"2019-11-01 19:26:00","2019-11-01 00:00:00",142600094,103729528,621,100546867,65000,19500
"2019-11-01 17:50:00","2019-11-01 00:00:00",142576690,101959670,6237,102028745,67000,20000
"2019-11-01 17:28:00","2019-11-01 00:00:00",142570653,101459415,6239,103507217,305000,20000
"2019-11-01 07:41:00","2019-11-01 00:00:00",142419069,100433846,629,102949530,107000,20000
"2019-11-01 20:16:00","2019-11-01 00:00:00",142614954,101566503,6296,103510561,110000,20000
"2019-11-01 16:15:00","2019-11-01 00:00:00",142554560,102639880,6301,100954240,100000,20000
"2019-11-01 16:16:00","2019-11-01 00:00:00",142554947,101253737,6301,100954240,100000,20000
"2019-11-01 18:56:00","2019-11-01 00:00:00",142593170,2070620,6377,2060093,158000,20000
"2019-11-01 19:53:00","2019-11-01 00:00:00",142606495,101351737,6377,2060093,134000,20000
"2019-11-01 18:02:00","2019-11-01 00:00:00",142580162,1893978,6413,100414024,225600,20000
"2019-11-01 20:16:00","2019-11-01 00:00:00",142614917,100045030,6471,103524565,337000,20000
"2019-11-01 20:50:00","2019-11-01 00:00:00",142625513,1714465,6471,103524565,120000,20000
"2019-11-01 13:21:00","2019-11-01 00:00:00",142499993,103036633,6499,102760818,120000,20000
"2019-11-01 19:34:00","2019-11-01 00:00:00",142601944,102486767,6529,103526811,92000,20000
"2019-11-01 18:30:00","2019-11-01 00:00:00",142586892,103883566,6555,103526516,240000,20000
"2019-11-01 17:24:00","2019-11-01 00:00:00",142569525,104086729,6574,2067111,130000,20000
"2019-11-01 17:25:00","2019-11-01 00:00:00",142569754,104086729,6574,2067111,130000,0
"2019-11-01 08:16:00","2019-11-01 00:00:00",142422787,100147684,665,102895020,97000,20000
"2019-11-01 11:55:00","2019-11-01 00:00:00",142474910,102469889,6659,101476221,75000,20000
"2019-11-01 15:02:00","2019-11-01 00:00:00",142532217,1924682,6659,101476221,70000,20000
"2019-11-01 17:55:00","2019-11-01 00:00:00",142578173,101166204,6659,101476221,70000,20000
"2019-11-01 15:24:00","2019-11-01 00:00:00",142538929,101189377,6663,101526939,109000,20000
"2019-11-01 18:15:00","2019-11-01 00:00:00",142583147,100277381,6670,103324753,850000,20000
"2019-11-01 21:51:00","2019-11-01 00:00:00",142641628,102233320,6700,102896024,27000,8100
"2019-11-01 15:01:00","2019-11-01 00:00:00",142531956,101476221,6732,1924682,70000,20000
"2019-11-01 20:36:00","2019-11-01 00:00:00",142621440,101166204,6732,1924682,70000,20000
"2019-11-01 21:56:00","2019-11-01 00:00:00",142642457,102469889,6732,1924682,70000,20000
"2019-11-01 21:21:00","2019-11-01 00:00:00",142634702,2017588,6753,103549044,102000,20000
"2019-11-01 13:39:00","2019-11-01 00:00:00",142505130,100427313,6764,103549550,100000,20000
"2019-11-01 18:44:00","2019-11-01 00:00:00",142590272,101788129,6786,103550633,181000,20000
"2019-11-01 09:17:00","2019-11-01 00:00:00",142433777,100286946,6788,102582719,200000,20000
"2019-11-01 09:23:00","2019-11-01 00:00:00",142435141,100286946,6788,102582719,100000,0
"2019-11-01 17:07:00","2019-11-01 00:00:00",142565714,101835829,6788,102582719,540000,20000
"2019-11-01 20:56:00","2019-11-01 00:00:00",142627106,100652615,6788,102582719,215000,20000
"2019-11-01 08:24:00","2019-11-01 00:00:00",142423920,101020513,6809,101993967,80000,20000
"2019-11-01 21:56:00","2019-11-01 00:00:00",142642544,1886046,6810,103291038,106000,20000
"2019-11-01 07:22:00","2019-11-01 00:00:00",142417538,1801760,6816,103562300,75000,20000
"2019-11-01 14:49:00","2019-11-01 00:00:00",142528269,103585179,6829,102021392,300000,20000
"2019-11-01 11:41:00","2019-11-01 00:00:00",142470354,103698457,6840,103562487,80000,20000
"2019-11-01 17:05:00","2019-11-01 00:00:00",142565182,103653392,5786,103481792,100000,20000
"2019-11-01 14:01:00","2019-11-01 00:00:00",142510979,103622399,6840,103562487,118000,20000
"2019-11-01 17:03:00","2019-11-01 00:00:00",142564817,103653392,5808,103483282,80000,20000
"2019-11-01 18:20:00","2019-11-01 00:00:00",142584499,103653392,5956,103488979,100000,20000
"2019-11-01 16:59:00","2019-11-01 00:00:00",142564018,103653392,6840,103562487,85000,20000
"2019-11-01 16:56:00","2019-11-01 00:00:00",142563503,103653392,6909,103568418,75000,20000
"2019-11-01 16:58:00","2019-11-01 00:00:00",142563763,103653392,6917,103569882,90000,20000
"2019-11-01 18:58:00","2019-11-01 00:00:00",142593666,100348876,6863,100556970,685000,20000
"2019-11-01 20:19:00","2019-11-01 00:00:00",142616072,100757750,6863,100556970,145000,20000
"2019-11-01 11:40:00","2019-11-01 00:00:00",142469922,103698457,6909,103568418,80000,20000
"2019-11-01 17:01:00","2019-11-01 00:00:00",142564322,103653392,7181,103571723,70000,20000
"2019-11-01 13:46:00","2019-11-01 00:00:00",142507041,103622399,6909,103568418,125000,20000
"2019-11-01 18:22:00","2019-11-01 00:00:00",142584937,103653392,7653,103662116,85000,20000
"2019-11-01 15:55:00","2019-11-01 00:00:00",142548776,103667901,4342,103284688,90000,20000
"2019-11-01 15:50:00","2019-11-01 00:00:00",142546950,103667901,4809,103333474,70000,20000
"2019-11-01 15:54:00","2019-11-01 00:00:00",142548298,103667901,5786,103481792,90000,20000
"2019-11-01 15:52:00","2019-11-01 00:00:00",142547605,103667901,5808,103483282,85000,20000
"2019-11-01 19:15:00","2019-11-01 00:00:00",142597684,100920248,6910,101404314,70000,20000
"2019-11-01 11:20:00","2019-11-01 00:00:00",142463299,103622399,6917,103569882,135000,20000
"2019-11-01 11:35:00","2019-11-01 00:00:00",142468269,103698457,6917,103569882,90000,20000
"2019-11-01 16:19:00","2019-11-01 00:00:00",142555715,103667901,5956,103488979,70000,20000
"2019-11-01 15:46:00","2019-11-01 00:00:00",142545814,103667901,6840,103562487,100000,20000
"2019-11-01 15:43:00","2019-11-01 00:00:00",142544895,103667901,6909,103568418,85000,20000
